id,time
878133,2012-08-03-14:02:00
737962,2012-08-03-14:02:00
398305,2012-08-03-14:02:02
1528090,2012-08-03-14:02:03
252829,2012-08-03-14:02:05
266917,2012-08-03-14:02:05
474686,2012-08-03-14:02:24
1208719,2012-08-03-14:02:26
463698,2012-08-03-14:02:30
863969,2012-08-03-14:02:30
463698,2012-08-03-14:02:30
357953,2012-08-03-14:02:32
1371313,2012-08-03-14:02:33
523358,2012-08-03-14:02:34
409541,2012-08-03-14:02:35
586979,2012-08-03-14:02:36
869591,2012-08-03-14:02:41
432208,2012-08-03-14:02:43
912911,2012-08-03-14:02:43
394657,2012-08-03-14:02:45
971218,2012-08-03-14:02:47
1238801,2012-08-03-14:02:48
642028,2012-08-03-14:02:49
251654,2012-08-03-14:02:49
1474368,2012-08-03-14:03:01
420986,2012-08-03-14:03:09
831215,2012-08-03-14:03:11
1369226,2012-08-03-14:03:14
1539233,2012-08-03-14:03:14
1186912,2012-08-03-14:03:16
454364,2012-08-03-14:03:17
912911,2012-08-03-14:03:20
268087,2012-08-03-14:03:22
312867,2012-08-03-14:03:24
1680454,2012-08-03-14:03:27
1380183,2012-08-03-14:03:30
382720,2012-08-03-14:03:37
350955,2012-08-03-14:03:38
361320,2012-08-03-14:03:38
1500736,2012-08-03-14:03:38
762394,2012-08-03-14:03:39
762394,2012-08-03-14:03:39
429164,2012-08-03-14:03:41
863274,2012-08-03-14:03:48
1081433,2012-08-03-14:03:49
1626563,2012-08-03-14:03:51
1626563,2012-08-03-14:03:51
1377078,2012-08-03-14:03:56
47839,2012-08-03-14:03:58
1061045,2012-08-03-14:03:58
1456738,2012-08-03-14:04:03
984535,2012-08-03-14:04:03
1174404,2012-08-03-14:04:17
1299768,2012-08-03-14:04:18
330135,2012-08-03-14:04:20
1489914,2012-08-03-14:04:20
1265521,2012-08-03-14:04:21
980158,2012-08-03-14:04:25
395266,2012-08-03-14:04:25
481245,2012-08-03-14:04:30
1332681,2012-08-03-14:04:32
782335,2012-08-03-14:04:35
810231,2012-08-03-14:04:35
1464815,2012-08-03-14:04:35
1165556,2012-08-03-14:04:37
427878,2012-08-03-14:04:37
814373,2012-08-03-14:04:39
637628,2012-08-03-14:04:39
1212608,2012-08-03-14:04:41
212351,2012-08-03-14:04:41
1738736,2012-08-03-14:04:45
894348,2012-08-03-14:04:46
990979,2012-08-03-14:04:51
708635,2012-08-03-14:04:54
1577569,2012-08-03-14:05:03
866525,2012-08-03-14:05:05
654617,2012-08-03-14:05:05
1676821,2012-08-03-14:05:15
1066296,2012-08-03-14:05:24
679687,2012-08-03-14:05:25
1497278,2012-08-03-14:05:27
850906,2012-08-03-14:05:29
82083,2012-08-03-14:05:29
36636,2012-08-03-14:05:34
254122,2012-08-03-14:05:34
896136,2012-08-03-14:05:38
577562,2012-08-03-14:05:39
452765,2012-08-03-14:05:39
863969,2012-08-03-14:05:42
929349,2012-08-03-14:05:49
14233,2012-08-03-14:05:50
1524301,2012-08-03-14:05:57
834512,2012-08-03-14:06:07
1251420,2012-08-03-14:06:09
78968,2012-08-03-14:06:13
1464319,2012-08-03-14:06:15
650995,2012-08-03-14:06:16
1455691,2012-08-03-14:06:21
85017,2012-08-03-14:06:22
910182,2012-08-03-14:06:22
845413,2012-08-03-14:06:24
1461887,2012-08-03-14:06:24
1607936,2012-08-03-14:06:24
145485,2012-08-03-14:06:24
543767,2012-08-03-14:06:26
1529783,2012-08-03-14:06:27
888698,2012-08-03-14:06:28
632356,2012-08-03-14:06:32
90134,2012-08-03-14:06:34
102712,2012-08-03-14:06:36
1548057,2012-08-03-14:06:39
914459,2012-08-03-14:06:42
1579975,2012-08-03-14:06:46
816421,2012-08-03-14:06:54
1119064,2012-08-03-14:06:55
849591,2012-08-03-14:07:01
5085,2012-08-03-14:07:04
1036358,2012-08-03-14:07:12
1377078,2012-08-03-14:07:14
863969,2012-08-03-14:07:14
1238581,2012-08-03-14:07:14
834512,2012-08-03-14:07:15
1657903,2012-08-03-14:07:16
451423,2012-08-03-14:07:18
67518,2012-08-03-14:07:24
697730,2012-08-03-14:07:29
614067,2012-08-03-14:07:31
910492,2012-08-03-14:07:32
1303970,2012-08-03-14:07:32
121781,2012-08-03-14:07:34
984039,2012-08-03-14:07:35
509046,2012-08-03-14:07:36
438137,2012-08-03-14:07:37
35023,2012-08-03-14:07:39
863969,2012-08-03-14:07:44
500937,2012-08-03-14:07:47
666233,2012-08-03-14:07:48
1613599,2012-08-03-14:07:50
796483,2012-08-03-14:08:00
602741,2012-08-03-14:08:06
221104,2012-08-03-14:08:09
1604639,2012-08-03-14:08:10
1073518,2012-08-03-14:08:18
1073518,2012-08-03-14:08:18
1502700,2012-08-03-14:08:29
433727,2012-08-03-14:08:29
731356,2012-08-03-14:08:32
1063641,2012-08-03-14:08:36
1161397,2012-08-03-14:08:37
592762,2012-08-03-14:08:41
47501,2012-08-03-14:08:42
546232,2012-08-03-14:08:48
1064611,2012-08-03-14:08:48
815157,2012-08-03-14:08:49
484895,2012-08-03-14:08:52
1386614,2012-08-03-14:08:53
31530,2012-08-03-14:08:54
164288,2012-08-03-14:08:58
1512848,2012-08-03-14:09:01
852440,2012-08-03-14:09:03
1199383,2012-08-03-14:09:03
838066,2012-08-03-14:09:04
1146819,2012-08-03-14:09:10
1264132,2012-08-03-14:09:10
944909,2012-08-03-14:09:14
1332681,2012-08-03-14:09:16
1145771,2012-08-03-14:09:17
1625548,2012-08-03-14:09:18
1625548,2012-08-03-14:09:18
1256753,2012-08-03-14:09:35
481449,2012-08-03-14:09:37
78816,2012-08-03-14:09:38
1529250,2012-08-03-14:09:39
342685,2012-08-03-14:09:40
855974,2012-08-03-14:09:42
1671471,2012-08-03-14:09:45
1074576,2012-08-03-14:09:46
1566357,2012-08-03-14:09:49
968172,2012-08-03-14:09:52
16247,2012-08-03-14:09:53
267016,2012-08-03-14:09:54
834512,2012-08-03-14:09:59
624693,2012-08-03-14:09:59
1408869,2012-08-03-14:10:00
58574,2012-08-03-14:10:01
663707,2012-08-03-14:10:02
769004,2012-08-03-14:10:04
1061402,2012-08-03-14:10:06
917251,2012-08-03-14:10:07
604289,2012-08-03-14:10:11
903982,2012-08-03-14:10:15
626489,2012-08-03-14:10:21
73511,2012-08-03-14:10:23
104972,2012-08-03-14:10:23
1362207,2012-08-03-14:10:26
1501799,2012-08-03-14:10:27
6293,2012-08-03-14:10:30
999815,2012-08-03-14:10:30
638300,2012-08-03-14:10:33
1626416,2012-08-03-14:10:35
1626416,2012-08-03-14:10:35
646228,2012-08-03-14:10:38
9512,2012-08-03-14:10:42
621304,2012-08-03-14:10:44
1530917,2012-08-03-14:10:49
561180,2012-08-03-14:10:49
906045,2012-08-03-14:10:51
885675,2012-08-03-14:10:56
976477,2012-08-03-14:11:04
606577,2012-08-03-14:11:04
1603101,2012-08-03-14:11:04
931989,2012-08-03-14:11:07
584889,2012-08-03-14:11:08
158344,2012-08-03-14:11:10
657078,2012-08-03-14:11:12
509292,2012-08-03-14:11:17
270956,2012-08-03-14:11:17
1136862,2012-08-03-14:11:21
1584833,2012-08-03-14:11:23
1594018,2012-08-03-14:11:27
791964,2012-08-03-14:11:30
612885,2012-08-03-14:11:32
956431,2012-08-03-14:11:33
230530,2012-08-03-14:11:38
1170379,2012-08-03-14:11:40
1233577,2012-08-03-14:11:41
800670,2012-08-03-14:11:42
1236952,2012-08-03-14:11:42
1282163,2012-08-03-14:11:44
696950,2012-08-03-14:11:47
1170017,2012-08-03-14:11:49
284873,2012-08-03-14:11:49
463975,2012-08-03-14:11:51
463975,2012-08-03-14:11:51
1235080,2012-08-03-14:11:53
1371313,2012-08-03-14:11:57
1574030,2012-08-03-14:11:59
579392,2012-08-03-14:12:05
1582789,2012-08-03-14:12:09
255824,2012-08-03-14:12:15
308614,2012-08-03-14:12:17
12634,2012-08-03-14:12:19
455155,2012-08-03-14:12:20
367523,2012-08-03-14:12:22
1484297,2012-08-03-14:12:24
38982,2012-08-03-14:12:26
41626,2012-08-03-14:12:31
711932,2012-08-03-14:12:31
660583,2012-08-03-14:12:32
807251,2012-08-03-14:12:33
1021691,2012-08-03-14:12:36
897222,2012-08-03-14:12:52
1160559,2012-08-03-14:12:56
1541578,2012-08-03-14:13:02
263200,2012-08-03-14:13:02
1583244,2012-08-03-14:13:03
494370,2012-08-03-14:13:07
823291,2012-08-03-14:13:07
932966,2012-08-03-14:13:08
480481,2012-08-03-14:13:12
37453,2012-08-03-14:13:17
97309,2012-08-03-14:13:17
44136,2012-08-03-14:13:18
1273128,2012-08-03-14:13:22
317985,2012-08-03-14:13:25
560201,2012-08-03-14:13:28
892453,2012-08-03-14:13:30
1514098,2012-08-03-14:13:33
1499502,2012-08-03-14:13:38
46376,2012-08-03-14:13:39
1501110,2012-08-03-14:13:41
1276675,2012-08-03-14:13:46
1589788,2012-08-03-14:13:49
846241,2012-08-03-14:13:50
1082244,2012-08-03-14:13:58
819780,2012-08-03-14:13:58
515159,2012-08-03-14:13:59
662571,2012-08-03-14:14:01
1024350,2012-08-03-14:14:02
222496,2012-08-03-14:14:10
1706180,2012-08-03-14:14:15
701675,2012-08-03-14:14:17
1020094,2012-08-03-14:14:19
238579,2012-08-03-14:14:19
317630,2012-08-03-14:14:25
1763055,2012-08-03-14:14:26
1611045,2012-08-03-14:14:26
853253,2012-08-03-14:14:27
1478242,2012-08-03-14:14:29
357455,2012-08-03-14:14:32
471713,2012-08-03-14:14:34
110238,2012-08-03-14:14:36
343914,2012-08-03-14:14:37
910343,2012-08-03-14:14:39
1570815,2012-08-03-14:14:46
927274,2012-08-03-14:14:47
417880,2012-08-03-14:14:51
140187,2012-08-03-14:14:53
250911,2012-08-03-14:15:05
45620,2012-08-03-14:15:12
94250,2012-08-03-14:15:12
1311156,2012-08-03-14:15:14
1507668,2012-08-03-14:15:16
62017,2012-08-03-14:15:17
1018143,2012-08-03-14:15:17
269480,2012-08-03-14:15:18
239576,2012-08-03-14:15:25
1200983,2012-08-03-14:15:27
96669,2012-08-03-14:15:29
1403835,2012-08-03-14:15:33
387446,2012-08-03-14:15:33
1487249,2012-08-03-14:15:39
561406,2012-08-03-14:15:44
1591679,2012-08-03-14:15:50
1500655,2012-08-03-14:16:00
270676,2012-08-03-14:16:04
886611,2012-08-03-14:16:07
73243,2012-08-03-14:16:11
314886,2012-08-03-14:16:18
105148,2012-08-03-14:16:20
8968,2012-08-03-14:16:22
1666407,2012-08-03-14:16:24
358455,2012-08-03-14:16:25
50221,2012-08-03-14:16:26
1414930,2012-08-03-14:16:31
1369993,2012-08-03-14:16:36
592195,2012-08-03-14:16:38
1199383,2012-08-03-14:16:41
1279953,2012-08-03-14:16:41
851079,2012-08-03-14:16:44
990223,2012-08-03-14:16:46
491340,2012-08-03-14:16:48
1454156,2012-08-03-14:16:48
387590,2012-08-03-14:16:56
901337,2012-08-03-14:16:57
1383734,2012-08-03-14:17:00
466134,2012-08-03-14:17:07
466134,2012-08-03-14:17:07
980953,2012-08-03-14:17:09
858894,2012-08-03-14:17:10
561449,2012-08-03-14:17:11
1439796,2012-08-03-14:17:16
457051,2012-08-03-14:17:16
1085128,2012-08-03-14:17:20
866035,2012-08-03-14:17:29
491596,2012-08-03-14:17:32
99850,2012-08-03-14:17:33
481449,2012-08-03-14:17:35
1670033,2012-08-03-14:17:35
282124,2012-08-03-14:17:37
1654264,2012-08-03-14:17:44
237633,2012-08-03-14:17:46
1515883,2012-08-03-14:17:47
53682,2012-08-03-14:17:51
1572919,2012-08-03-14:17:55
226280,2012-08-03-14:17:55
284873,2012-08-03-14:18:01
508966,2012-08-03-14:18:06
1489279,2012-08-03-14:18:15
1508035,2012-08-03-14:18:19
431996,2012-08-03-14:18:31
502241,2012-08-03-14:18:32
861355,2012-08-03-14:18:39
1304982,2012-08-03-14:18:49
1008202,2012-08-03-14:18:54
435148,2012-08-03-14:18:55
163206,2012-08-03-14:18:55
725570,2012-08-03-14:19:00
1465207,2012-08-03-14:19:02
1499010,2012-08-03-14:19:02
1353714,2012-08-03-14:19:04
1017209,2012-08-03-14:19:05
1384640,2012-08-03-14:19:07
549512,2012-08-03-14:19:12
7294,2012-08-03-14:19:16
29212,2012-08-03-14:19:17
241199,2012-08-03-14:19:18
1545319,2012-08-03-14:19:21
1628748,2012-08-03-14:19:23
1628748,2012-08-03-14:19:23
1275701,2012-08-03-14:19:24
906419,2012-08-03-14:19:25
588139,2012-08-03-14:19:32
1593099,2012-08-03-14:19:34
505607,2012-08-03-14:19:37
829600,2012-08-03-14:19:38
465913,2012-08-03-14:19:39
465913,2012-08-03-14:19:39
488689,2012-08-03-14:19:47
1508989,2012-08-03-14:19:49
1322098,2012-08-03-14:19:50
273416,2012-08-03-14:19:51
1522361,2012-08-03-14:19:52
901287,2012-08-03-14:20:00
663707,2012-08-03-14:20:02
10999,2012-08-03-14:20:02
964771,2012-08-03-14:20:04
463105,2012-08-03-14:20:06
463105,2012-08-03-14:20:06
228918,2012-08-03-14:20:09
56218,2012-08-03-14:20:11
4587,2012-08-03-14:20:14
611110,2012-08-03-14:20:18
52727,2012-08-03-14:20:20
1021439,2012-08-03-14:20:23
1318692,2012-08-03-14:20:25
389030,2012-08-03-14:20:26
97676,2012-08-03-14:20:26
1485965,2012-08-03-14:20:31
313413,2012-08-03-14:20:36
664952,2012-08-03-14:20:39
1067714,2012-08-03-14:20:43
912437,2012-08-03-14:20:50
943335,2012-08-03-14:20:51
1102794,2012-08-03-14:20:56
8744,2012-08-03-14:20:59
1512984,2012-08-03-14:21:07
790676,2012-08-03-14:21:09
1077475,2012-08-03-14:21:12
957072,2012-08-03-14:21:17
101776,2012-08-03-14:21:23
522725,2012-08-03-14:21:27
409353,2012-08-03-14:21:27
1232733,2012-08-03-14:21:29
731678,2012-08-03-14:21:29
1216662,2012-08-03-14:21:30
924856,2012-08-03-14:21:31
906919,2012-08-03-14:21:35
103487,2012-08-03-14:21:36
50818,2012-08-03-14:21:44
229613,2012-08-03-14:21:45
58986,2012-08-03-14:21:49
421070,2012-08-03-14:21:49
247910,2012-08-03-14:22:00
1465187,2012-08-03-14:22:01
520001,2012-08-03-14:22:04
1196290,2012-08-03-14:22:04
1583316,2012-08-03-14:22:04
796747,2012-08-03-14:22:06
216086,2012-08-03-14:22:06
603514,2012-08-03-14:22:08
851752,2012-08-03-14:22:17
264815,2012-08-03-14:22:17
466591,2012-08-03-14:22:28
466591,2012-08-03-14:22:28
513051,2012-08-03-14:22:32
466624,2012-08-03-14:22:36
466624,2012-08-03-14:22:36
1313538,2012-08-03-14:22:37
261116,2012-08-03-14:22:37
972296,2012-08-03-14:22:42
428366,2012-08-03-14:22:42
1729753,2012-08-03-14:22:43
490239,2012-08-03-14:22:48
490437,2012-08-03-14:22:50
969916,2012-08-03-14:22:53
61252,2012-08-03-14:22:59
1531116,2012-08-03-14:23:02
109367,2012-08-03-14:23:03
1376371,2012-08-03-14:23:04
445224,2012-08-03-14:23:04
617427,2012-08-03-14:23:05
1059357,2012-08-03-14:23:06
726244,2012-08-03-14:23:09
540197,2012-08-03-14:23:11
724604,2012-08-03-14:23:11
1275522,2012-08-03-14:23:14
1580890,2012-08-03-14:23:15
253002,2012-08-03-14:23:17
1460576,2012-08-03-14:23:18
790572,2012-08-03-14:23:20
287590,2012-08-03-14:23:22
745565,2012-08-03-14:23:23
30584,2012-08-03-14:23:27
1488470,2012-08-03-14:23:29
1237859,2012-08-03-14:23:37
56218,2012-08-03-14:23:37
1322199,2012-08-03-14:23:38
1487095,2012-08-03-14:23:48
356195,2012-08-03-14:24:00
1018522,2012-08-03-14:24:00
265048,2012-08-03-14:24:02
930550,2012-08-03-14:24:11
1052832,2012-08-03-14:24:19
324544,2012-08-03-14:24:19
1728733,2012-08-03-14:24:20
1474368,2012-08-03-14:24:20
441535,2012-08-03-14:24:20
681752,2012-08-03-14:24:22
708026,2012-08-03-14:24:26
222286,2012-08-03-14:24:27
85550,2012-08-03-14:24:40
1275700,2012-08-03-14:24:46
382338,2012-08-03-14:24:48
212013,2012-08-03-14:24:49
802368,2012-08-03-14:24:54
814430,2012-08-03-14:24:57
804648,2012-08-03-14:25:03
42202,2012-08-03-14:25:05
945682,2012-08-03-14:25:07
444801,2012-08-03-14:25:11
1483446,2012-08-03-14:25:12
1265194,2012-08-03-14:25:13
1630525,2012-08-03-14:25:15
1203053,2012-08-03-14:25:15
1506897,2012-08-03-14:25:15
1562494,2012-08-03-14:25:23
1231421,2012-08-03-14:25:24
344075,2012-08-03-14:25:36
684649,2012-08-03-14:25:47
33643,2012-08-03-14:25:48
548254,2012-08-03-14:25:57
1120997,2012-08-03-14:25:59
1031308,2012-08-03-14:26:02
406557,2012-08-03-14:26:06
1212061,2012-08-03-14:26:07
10448,2012-08-03-14:26:10
27723,2012-08-03-14:26:13
1468231,2012-08-03-14:26:13
1509578,2012-08-03-14:26:16
1266489,2012-08-03-14:26:18
171180,2012-08-03-14:26:20
520001,2012-08-03-14:26:21
300999,2012-08-03-14:26:21
1490147,2012-08-03-14:26:22
857565,2012-08-03-14:26:24
36116,2012-08-03-14:26:24
675671,2012-08-03-14:26:28
566214,2012-08-03-14:26:30
1700601,2012-08-03-14:26:32
1493356,2012-08-03-14:26:33
37176,2012-08-03-14:26:33
1122260,2012-08-03-14:26:38
871087,2012-08-03-14:26:38
42059,2012-08-03-14:26:46
226902,2012-08-03-14:26:46
1657365,2012-08-03-14:26:47
1473980,2012-08-03-14:26:47
418336,2012-08-03-14:26:53
336142,2012-08-03-14:26:54
870697,2012-08-03-14:27:01
460211,2012-08-03-14:27:03
328129,2012-08-03-14:27:03
384212,2012-08-03-14:27:03
460211,2012-08-03-14:27:03
971672,2012-08-03-14:27:07
1174030,2012-08-03-14:27:08
72881,2012-08-03-14:27:08
961548,2012-08-03-14:27:09
1204147,2012-08-03-14:27:10
330916,2012-08-03-14:27:21
1231707,2012-08-03-14:27:21
90474,2012-08-03-14:27:25
1189901,2012-08-03-14:27:27
899820,2012-08-03-14:27:29
15489,2012-08-03-14:27:29
1254017,2012-08-03-14:27:30
1281118,2012-08-03-14:27:33
1062290,2012-08-03-14:27:34
1513726,2012-08-03-14:27:34
1639073,2012-08-03-14:27:37
471441,2012-08-03-14:27:39
1679298,2012-08-03-14:27:39
1495972,2012-08-03-14:27:40
11411,2012-08-03-14:27:51
919459,2012-08-03-14:27:51
1275700,2012-08-03-14:27:53
1493061,2012-08-03-14:27:57
1548670,2012-08-03-14:28:00
1513482,2012-08-03-14:28:10
1495774,2012-08-03-14:28:11
451339,2012-08-03-14:28:16
1065659,2012-08-03-14:28:18
1523697,2012-08-03-14:28:24
230174,2012-08-03-14:28:28
811234,2012-08-03-14:28:34
603463,2012-08-03-14:28:34
1783752,2012-08-03-14:28:34
686025,2012-08-03-14:28:34
526226,2012-08-03-14:28:36
631031,2012-08-03-14:28:37
1494912,2012-08-03-14:28:40
1198899,2012-08-03-14:28:42
350000,2012-08-03-14:28:51
809612,2012-08-03-14:28:54
1259571,2012-08-03-14:28:57
915432,2012-08-03-14:28:58
1552669,2012-08-03-14:28:59
1520314,2012-08-03-14:28:59
1225434,2012-08-03-14:29:02
1557824,2012-08-03-14:29:03
361506,2012-08-03-14:29:05
1673778,2012-08-03-14:29:06
738898,2012-08-03-14:29:12
744352,2012-08-03-14:29:15
1027925,2012-08-03-14:29:23
1043872,2012-08-03-14:29:23
1124758,2012-08-03-14:29:25
1357172,2012-08-03-14:29:29
1495774,2012-08-03-14:29:29
328129,2012-08-03-14:29:42
803289,2012-08-03-14:29:48
115447,2012-08-03-14:29:48
228496,2012-08-03-14:29:49
818745,2012-08-03-14:29:51
1211063,2012-08-03-14:30:01
253940,2012-08-03-14:30:15
625374,2012-08-03-14:30:21
618249,2012-08-03-14:30:23
934712,2012-08-03-14:30:33
239213,2012-08-03-14:30:37
56218,2012-08-03-14:30:38
435003,2012-08-03-14:30:40
1059819,2012-08-03-14:30:42
1244104,2012-08-03-14:30:46
951991,2012-08-03-14:30:50
355988,2012-08-03-14:30:51
127921,2012-08-03-14:30:51
1208140,2012-08-03-14:30:55
145947,2012-08-03-14:30:56
229432,2012-08-03-14:31:06
465581,2012-08-03-14:31:07
465581,2012-08-03-14:31:07
390999,2012-08-03-14:31:09
573494,2012-08-03-14:31:14
1578202,2012-08-03-14:31:17
12559,2012-08-03-14:31:19
659805,2012-08-03-14:31:20
677443,2012-08-03-14:31:21
104482,2012-08-03-14:31:23
571502,2012-08-03-14:31:25
1693072,2012-08-03-14:31:31
921673,2012-08-03-14:31:31
1272687,2012-08-03-14:31:34
884184,2012-08-03-14:31:35
1252546,2012-08-03-14:31:35
376208,2012-08-03-14:31:36
454718,2012-08-03-14:31:36
519131,2012-08-03-14:31:38
530685,2012-08-03-14:31:46
1498638,2012-08-03-14:31:49
1620089,2012-08-03-14:31:51
1620089,2012-08-03-14:31:51
173732,2012-08-03-14:31:53
1515921,2012-08-03-14:32:02
939017,2012-08-03-14:32:03
384959,2012-08-03-14:32:06
1498600,2012-08-03-14:32:18
159642,2012-08-03-14:32:19
305331,2012-08-03-14:32:20
354402,2012-08-03-14:32:21
282879,2012-08-03-14:32:21
978500,2012-08-03-14:32:23
595762,2012-08-03-14:32:26
18469,2012-08-03-14:32:26
1652826,2012-08-03-14:32:32
1565050,2012-08-03-14:32:32
115447,2012-08-03-14:32:42
637866,2012-08-03-14:32:43
1513838,2012-08-03-14:32:46
888543,2012-08-03-14:32:48
284537,2012-08-03-14:32:50
306943,2012-08-03-14:32:51
62664,2012-08-03-14:32:52
937082,2012-08-03-14:32:58
863175,2012-08-03-14:33:00
867831,2012-08-03-14:33:03
396160,2012-08-03-14:33:05
258124,2012-08-03-14:33:05
484529,2012-08-03-14:33:20
450792,2012-08-03-14:33:25
518797,2012-08-03-14:33:30
50811,2012-08-03-14:33:31
985852,2012-08-03-14:33:33
625335,2012-08-03-14:33:33
1559248,2012-08-03-14:33:35
871974,2012-08-03-14:33:36
1766969,2012-08-03-14:33:40
72478,2012-08-03-14:33:44
1252769,2012-08-03-14:33:47
207469,2012-08-03-14:33:48
1019501,2012-08-03-14:33:50
526650,2012-08-03-14:33:52
1283110,2012-08-03-14:33:52
1467321,2012-08-03-14:34:01
1027042,2012-08-03-14:34:03
1067432,2012-08-03-14:34:10
329654,2012-08-03-14:34:15
414600,2012-08-03-14:34:18
1381544,2012-08-03-14:34:20
1491315,2012-08-03-14:34:20
1329636,2012-08-03-14:34:22
1780949,2012-08-03-14:34:24
352687,2012-08-03-14:34:30
1055580,2012-08-03-14:34:30
45807,2012-08-03-14:34:37
435805,2012-08-03-14:34:37
1520478,2012-08-03-14:34:40
787652,2012-08-03-14:34:42
1525373,2012-08-03-14:34:48
1481227,2012-08-03-14:34:56
103487,2012-08-03-14:35:01
229613,2012-08-03-14:35:04
805567,2012-08-03-14:35:07
888589,2012-08-03-14:35:14
909196,2012-08-03-14:35:15
920230,2012-08-03-14:35:15
50215,2012-08-03-14:35:18
1007629,2012-08-03-14:35:22
1579902,2012-08-03-14:35:27
452235,2012-08-03-14:35:27
1527389,2012-08-03-14:35:40
503165,2012-08-03-14:35:44
1235745,2012-08-03-14:35:45
19000,2012-08-03-14:35:48
266744,2012-08-03-14:35:53
331522,2012-08-03-14:35:55
613492,2012-08-03-14:35:56
110946,2012-08-03-14:35:56
917088,2012-08-03-14:35:58
512318,2012-08-03-14:35:59
1532706,2012-08-03-14:36:03
1067342,2012-08-03-14:36:03
754135,2012-08-03-14:36:05
632040,2012-08-03-14:36:13
1241505,2012-08-03-14:36:18
1271553,2012-08-03-14:36:18
51203,2012-08-03-14:36:20
1221655,2012-08-03-14:36:22
1573265,2012-08-03-14:36:24
1097711,2012-08-03-14:36:30
1538998,2012-08-03-14:36:30
807892,2012-08-03-14:36:33
275136,2012-08-03-14:36:42
1523052,2012-08-03-14:36:43
225690,2012-08-03-14:36:52
521321,2012-08-03-14:36:53
920331,2012-08-03-14:36:55
1243800,2012-08-03-14:36:57
1307509,2012-08-03-14:37:03
849463,2012-08-03-14:37:11
1049199,2012-08-03-14:37:11
6958,2012-08-03-14:37:13
213129,2012-08-03-14:37:22
92126,2012-08-03-14:37:24
76532,2012-08-03-14:37:25
1331982,2012-08-03-14:37:25
523063,2012-08-03-14:37:28
1055580,2012-08-03-14:37:35
909626,2012-08-03-14:37:36
942325,2012-08-03-14:37:37
1477849,2012-08-03-14:37:38
329654,2012-08-03-14:37:41
293048,2012-08-03-14:37:41
1066843,2012-08-03-14:37:46
1226701,2012-08-03-14:37:50
766903,2012-08-03-14:37:52
799222,2012-08-03-14:37:53
1670802,2012-08-03-14:37:57
901708,2012-08-03-14:37:59
592403,2012-08-03-14:38:01
396121,2012-08-03-14:38:01
1549097,2012-08-03-14:38:01
903338,2012-08-03-14:38:03
52357,2012-08-03-14:38:03
415580,2012-08-03-14:38:03
236597,2012-08-03-14:38:04
285118,2012-08-03-14:38:04
647188,2012-08-03-14:38:05
1208106,2012-08-03-14:38:08
600221,2012-08-03-14:38:14
1081282,2012-08-03-14:38:17
512318,2012-08-03-14:38:23
526033,2012-08-03-14:38:23
1487740,2012-08-03-14:38:24
830276,2012-08-03-14:38:25
1475490,2012-08-03-14:38:26
864874,2012-08-03-14:38:28
955431,2012-08-03-14:38:28
517731,2012-08-03-14:38:29
214394,2012-08-03-14:38:32
546149,2012-08-03-14:38:33
856532,2012-08-03-14:38:41
864358,2012-08-03-14:38:43
1000337,2012-08-03-14:38:44
456769,2012-08-03-14:38:46
695046,2012-08-03-14:38:47
1506837,2012-08-03-14:38:52
1704936,2012-08-03-14:39:06
590394,2012-08-03-14:39:15
870,2012-08-03-14:39:15
844277,2012-08-03-14:39:16
331522,2012-08-03-14:39:21
1064992,2012-08-03-14:39:22
922969,2012-08-03-14:39:23
804984,2012-08-03-14:39:27
1498786,2012-08-03-14:39:32
