source,target
754028,1645984
1645984,754028
754135,286092
754135,551781
754135,904999
754135,966874
966874,754135
754135,1036826
1036826,754135
754312,134833
134833,754312
754395,436705
754395,551781
754395,915472
754395,1524921
754576,436705
754799,551781
754861,991199
755031,477219
477219,755031
755031,908462
755574,71735
755574,193295
755574,232644
755574,455737
755574,556074
755574,1323311
755574,1455006
755574,1551776
755574,1678464
756162,1675275
756685,648459
648459,756685
756685,1457231
756685,1590136
1590136,756685
756989,908462
757343,436705
757343,474922
474922,757343
757343,1032813
757867,436705
758460,16975
758460,58986
758460,354008
758460,896121
896121,758460
758460,908462
758460,951322
951322,758460
758460,1647609
1647609,758460
758460,1699694
1699694,758460
758885,436705
758885,908462
760438,1073241
1073241,760438
761432,522137
522137,761432
761432,908462
761847,4305
761847,11988
761847,24660
761847,71735
761847,93099
761847,123440
761847,145780
761847,280538
761847,281239
761847,416601
761847,425661
761847,451339
761847,454623
454623,761847
761847,459877
761847,489970
489970,761847
761847,504170
761847,522883
522883,761847
761847,622486
761847,646061
761847,676560
761847,688799
688799,761847
761847,716690
716690,761847
761847,739279
739279,761847
761847,765707
765707,761847
761847,785255
785255,761847
761847,806668
806668,761847
761847,808954
808954,761847
761847,811381
811381,761847
761847,836030
761847,839046
839046,761847
761847,840928
840928,761847
761847,1174404
1174404,761847
761847,1226909
761847,1233792
1233792,761847
761847,1238801
761847,1309439
1309439,761847
761847,1324046
761847,1347573
761847,1398635
1398635,761847
761847,1421151
1421151,761847
761847,1429596
1429596,761847
761847,1594611
761847,1666926
761847,1744215
761881,40026
762394,10769
10769,762394
762394,1416858
1416858,762394
762429,455202
455202,762429
762690,897428
762690,908462
763094,737600
737600,763094
763208,57714
57714,763208
763208,220197
220197,763208
763208,222077
222077,763208
763208,237633
237633,763208
763208,275921
275921,763208
763208,351151
763208,466591
763208,489970
489970,763208
763208,895851
895851,763208
763208,909260
909260,763208
763208,918341
918341,763208
763208,1204574
763208,1509824
764065,41381
41381,764065
764065,232328
764065,808568
808568,764065
764065,1305793
1305793,764065
765585,234502
765585,333933
765585,334201
765707,4305
765707,16381
16381,765707
765707,71735
765707,93099
93099,765707
765707,93895
93895,765707
765707,123440
765707,420791
420791,765707
765707,522883
765707,761847
761847,765707
765707,806668
806668,765707
765707,808954
808954,765707
765707,899299
765707,1347573
765707,1429596
1429596,765707
765707,1666926
1666926,765707
765742,1072479
1072479,765742
766577,908462
766903,279430
279430,766903
767588,885085
885085,767588
768371,908462
768379,908462
768379,1763045
768526,441647
768526,488201
770389,84906
770389,266943
770389,433131
770389,436705
770389,539629
770389,968131
968131,770389
770389,1015972
770389,1190275
772403,325569
772408,1507764
1507764,772408
773206,436705
773206,457278
773206,908462
773800,693249
773800,1216231
1216231,773800
774014,551781
774669,89126
89126,774669
775179,702133
702133,775179
775179,940937
940937,775179
775179,1512848
775440,105555
775440,423162
423162,775440
775440,478114
775440,517731
517731,775440
775440,551781
775440,859532
775440,1210918
775588,837982
775802,20651
775802,436705
775802,551781
775802,974182
775802,1189045
775802,1536736
775802,1675275
776139,20651
776139,428217
776139,845155
776139,1505377
1505377,776139
776139,1572390
777987,436705
780422,198789
198789,780422
780422,286728
286728,780422
781728,806704
783850,58986
58986,783850
785255,12934
12934,785255
785255,16381
16381,785255
785255,26049
26049,785255
785255,51184
785255,56630
56630,785255
785255,71735
785255,84906
785255,123440
785255,145780
785255,227591
785255,280538
785255,420791
420791,785255
785255,451339
785255,459877
459877,785255
785255,479534
785255,533664
533664,785255
785255,676560
676560,785255
785255,716690
716690,785255
785255,761847
761847,785255
785255,765707
785255,806668
806668,785255
785255,808954
808954,785255
785255,908462
785255,912911
912911,785255
785255,1030089
1030089,785255
785255,1085725
1085725,785255
785255,1174404
785255,1226909
785255,1277439
785255,1309439
785255,1347573
785255,1429596
1429596,785255
785255,1594611
785255,1666926
786978,889432
786978,908462
787652,608083
787652,794221
788052,1782128
788726,737600
737600,788726
788726,1334377
1334377,788726
789616,1241621
1241621,789616
790268,40026
790268,84906
790268,422216
790268,436705
790268,539629
539629,790268
790268,834719
834719,790268
790268,871053
790268,973399
790268,1190275
790268,1515167
790338,1456158
790339,45428
790339,217694
790339,444013
790339,494249
790339,503833
790339,593807
790339,883247
790339,891130
790339,924601
790339,1467578
790339,1483297
790339,1488100
790456,430142
790456,1485957
1485957,790456
790456,1485965
790467,4785
4785,790467
790467,20651
790467,55536
790467,68639
790467,895614
790467,897428
790467,908462
790467,920230
790467,1544204
790516,41820
41820,790516
790516,238192
790516,457278
790516,466591
790516,512971
790516,800766
790516,898404
790516,908462
790516,1261143
1261143,790516
790516,1467578
790516,1502943
1502943,790516
790516,1544204
790572,556074
556074,790572
790572,1075506
1075506,790572
790572,1497278
1497278,790572
790676,20651
790676,64394
790676,366344
790676,426947
790676,662571
790676,890431
790676,908462
790676,1311383
790676,1458507
790676,1505047
790676,1687599
790678,440962
440962,790678
790678,551781
790678,895017
895017,790678
790786,40026
790786,436705
790827,40643
790830,1324046
1324046,790830
790873,54086
790951,20651
790951,1300401
1300401,790951
790957,893850
893850,790957
790957,991199
790957,1191378
1191378,790957
791023,9745
9745,791023
791023,229213
229213,791023
791023,886447
791023,908462
791566,371888
791566,908462
791787,62442
62442,791787
791787,235889
791787,411255
791787,436705
791787,518108
791787,539625
791787,647547
791862,812999
812999,791862
791957,1188882
1188882,791957
791964,802368
791984,919986
919986,791984
791984,1467965
1467965,791984
792052,20651
792052,478114
792073,589248
589248,792073
792073,1588030
793152,908462
793152,1619222
1619222,793152
793164,800268
793164,908462
793461,436705
793461,908462
793478,1487740
1487740,793478
793478,1498054
1498054,793478
793478,1500429
1500429,793478
793567,430142
430142,793567
793567,908462
793567,1521135
1521135,793567
793778,462854
462854,793778
793778,908462
793778,1601426
1601426,793778
793855,40026
793856,358433
358433,793856
794211,401714
401714,794211
794211,461881
461881,794211
794211,466591
794211,544108
544108,794211
794211,1311416
1311416,794211
794211,1544204
794211,1624992
794221,123440
794221,522883
522883,794221
794221,1226909
794267,42080
794267,51438
794267,59120
794267,68639
794267,71735
794267,112406
794267,239213
239213,794267
794267,244599
794267,275520
794267,333916
794267,457278
794267,466914
794267,479657
794267,489915
794267,491372
794267,492845
794267,495544
794267,795805
794267,800766
794267,806704
794267,838211
794267,844603
794267,853529
794267,856394
794267,895614
794267,897428
794267,899291
794267,908462
794267,928078
794267,965606
794267,967467
794267,1246083
794267,1463256
794267,1486234
794267,1530002
794285,1330849
794471,601468
794471,914106
794678,23032
23032,794678
794678,34095
34095,794678
794678,40643
40643,794678
794678,42820
42820,794678
794678,76874
76874,794678
794678,244916
244916,794678
794678,424172
424172,794678
794678,514569
514569,794678
794678,840683
840683,794678
794678,894148
894148,794678
794678,1470199
1470199,794678
794693,106609
106609,794693
794693,461554
461554,794693
794693,908462
795074,21173
21173,795074
795074,416711
795074,478114
795074,492961
492961,795074
795074,551781
795074,897428
795074,908462
795074,987281
795074,1494912
795074,1569555
795074,1716655
1716655,795074
795089,103703
795089,466591
795089,489915
489915,795089
795089,865068
865068,795089
795089,908462
795089,1544204
1544204,795089
795122,40179
40179,795122
795122,68639
795122,76874
76874,795122
795122,371888
795122,551781
795122,959636
795122,973399
795122,1323311
1323311,795122
795122,1455431
1455431,795122
795122,1503284
1503284,795122
795122,1544204
795208,720196
720196,795208
795208,908462
795208,1544204
795224,1590773
1590773,795224
795246,355342
355342,795246
795246,469163
469163,795246
795246,1062174
1062174,795246
795246,1186795
1186795,795246
795246,1192490
1192490,795246
795246,1345199
1345199,795246
795246,1504755
1504755,795246
795246,1662254
1662254,795246
795397,20651
795397,1508922
795788,15175
795805,81639
81639,795805
795805,602152
602152,795805
795810,50658
795810,250876
795810,426018
795810,1059531
1059531,795810
796433,63340
796433,495544
796433,820301
796433,908462
796433,940894
796433,1607425
796483,70588
70588,796483
796483,466591
796483,867656
796483,908462
796483,920230
796483,1508922
796483,1572390
796483,1578367
796538,558738
796538,1341120
796538,1361228
796598,327737
796598,337272
337272,796598
796598,644106
644106,796598
796598,812874
796747,54033
54033,796747
796794,108421
796794,429104
429104,796794
796794,483416
483416,796794
796794,908462
796794,1266746
1266746,796794
796794,1456158
796923,867482
867482,796923
796955,4305
796955,7411
7411,796955
796955,42080
796955,71735
796955,73319
796955,123440
123440,796955
796955,203026
796955,298246
298246,796955
796955,371888
796955,436705
796955,451339
796955,459877
796955,509308
796955,688799
796955,765707
796955,808954
796955,839046
839046,796955
796955,908462
796955,924433
796955,1035762
796955,1082260
796955,1226909
796955,1233792
1233792,796955
796955,1309439
1309439,796955
796955,1324046
796955,1347573
796955,1429596
1429596,796955
796955,1551776
796955,1569555
796955,1666926
1666926,796955
797052,1591389
1591389,797052
797074,51091
797074,432118
797074,439589
797074,448909
448909,797074
797074,670799
670799,797074
797074,828318
797074,908462
797074,924433
797074,1169409
797074,1193745
797074,1775145
1775145,797074
797083,53190
797083,223200
223200,797083
797083,291338
797083,456769
797083,466591
797083,494108
494108,797083
797083,502632
502632,797083
797083,805677
805677,797083
797083,844482
844482,797083
797083,941916
941916,797083
797083,1458961
1458961,797083
797083,1481643
1481643,797083
797083,1496867
1496867,797083
797083,1508922
797083,1672859
1672859,797083
797190,908462
797197,72653
72653,797197
797197,432074
432074,797197
797197,466591
797197,900244
900244,797197
797197,933155
933155,797197
797281,1314462
1314462,797281
797406,16975
797406,34095
797406,38760
797406,255690
797406,466591
797406,920230
797406,1124183
1124183,797406
797406,1544204
797455,805463
805463,797455
797455,891188
891188,797455
797455,1492057
1492057,797455
797542,11702
11702,797542
797542,30166
30166,797542
797542,71557
71557,797542
797542,97384
97384,797542
797542,233939
233939,797542
797542,263530
263530,797542
797542,1520047
1520047,797542
797542,1613249
1613249,797542
797570,813597
813597,797570
797570,1665876
1665876,797570
797778,2615
2615,797778
797778,238228
797778,245897
797778,436705
797778,466914
797778,551781
797778,839851
797778,890449
890449,797778
797778,900630
797778,908462
797778,1526747
797778,1647390
1647390,797778
797944,62231
62231,797944
797944,238949
238949,797944
797944,493004
493004,797944
797944,825774
825774,797944
797944,1126370
797944,1488100
797944,1544204
797969,450382
797969,893850
798068,371888
798068,908462
798147,94289
798147,245718
798147,446023
798147,467911
798147,484327
798147,830768
798147,834989
798147,876365
798147,930343
930343,798147
798147,971672
971672,798147
798147,990319
798147,1489279
798147,1516547
798714,459877
798714,466591
798714,556074
798714,953544
798714,1551776
798714,1594611
798734,14100
14100,798734
798734,239846
239846,798734
798734,343561
343561,798734
798734,504170
504170,798734
798734,837504
837504,798734
798734,933552
933552,798734
798769,1032
1032,798769
798769,908462
798769,1293958
1293958,798769
798881,20651
798881,214137
798881,243961
798881,420771
420771,798881
798881,421877
421877,798881
798881,433403
798881,466591
798881,491597
798881,650303
798881,817566
798881,1456458
798905,62442
798905,424229
424229,798905
798905,436705
798905,551781
798905,898986
798905,973399
798905,1555225
799222,436705
799222,480093
799222,637866
799222,804888
799222,899653
799222,908462
799222,1067432
799263,224541
799263,825869
825869,799263
799320,110238
799320,136179
799320,343592
343592,799320
799320,437595
437595,799320
799320,920230
799320,924433
799320,1455006
799535,213667
213667,799535
799535,332734
332734,799535
799535,1007179
1007179,799535
799535,1483297
1483297,799535
799535,1671278
799535,1688921
1688921,799535
799888,466914
799888,908462
800139,249197
249197,800139
800139,260748
260748,800139
800139,1566588
800173,973399
800173,1544204
800218,861941
861941,800218
800218,1500561
800268,2806
2806,800268
800268,11988
11988,800268
800268,71735
800268,245718
245718,800268
800268,248456
248456,800268
800268,436090
800268,478114
478114,800268
800268,489915
489915,800268
800268,491953
491953,800268
800268,493589
493589,800268
800268,615614
615614,800268
800268,897428
897428,800268
800268,901161
901161,800268
800268,908462
908462,800268
800268,1455956
1455956,800268
800268,1474362
1474362,800268
800268,1494912
1494912,800268
800268,1508922
800268,1509725
1509725,800268
800302,908462
800302,1649288
800304,486097
486097,800304
800367,100509
100509,800367
800367,436705
800651,461711
461711,800651
800651,583161
